,ID,cities,city_lat,city_lon,felt_temp_j+1,felt_temp_j+2,felt_temp_j+3,felt_temp_j+4,felt_temp_j+5,felt_temp_j+6,felt_temp_j+7,felt_temp_avg,hotel_name,hotel_url,hotel_describe,hotel_ranking,hotel_city,hotel_lat,hotel_lon
107,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Hôtel De Paris,https://www.booking.com/hotel/fr/hotel-de-paris-rouen.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"Situé dans le centre de Rouen, l'Hôtel De Paris se trouve à seulement 300 mètres de la cathédrale Notre-Dame, à 200 mètres de la rue du Gros-Horloge et à 4 km du stade Kindarena. ",7.5,Rouen,49.43872283,1.09135196
108,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Ibis Styles Rouen Centre Cathédrale,https://www.booking.com/hotel/fr/ibis-styles-rouen-centre-cathedrale.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"Doté d'une connexion Wi-Fi gratuite et d'une terrasse, l'Ibis Styles Rouen Centre Cathédrale propose des hébergements à Rouen, à 1,6 km de la gare de la ville ainsi qu'à 3 km du palais des sports du...",7.4,Rouen,49.437454,1.096183
109,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Hotel Dandy Rouen centre,https://www.booking.com/hotel/fr/dandy.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"Cet hôtel est situé dans le centre de Rouen, à 100 mètres de la place du Vieux-Marché et de l’église Sainte-Jeanne-d’Arc. ",7.8,Rouen,49.44527729,1.0867627
110,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Hôtel De La Cathédrale,https://www.booking.com/hotel/fr/de-la-cathedrale.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"Arborant une façade à colombages datant du XVIIe siècle, l'Hôtel De La Cathédrale est situé à seulement 50 mètres de la cathédrale de Rouen, en plein cœur du centre historique de la ville. ",7.9,Rouen,49.44011681,1.09693363
111,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Hôtel 1er Consul Rouen,https://www.booking.com/hotel/fr/brit-versan.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,L'Hôtel 1er Consul Rouen vous accueille dans le centre-ville de la capitale normande. L'établissement se situe juste en face de la mairie de Rouen et à 3 km du stade Kindarena. ,7.9,Rouen,49.44358481,1.09777585
112,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Mercure Rouen Centre Champ de Mars,https://www.booking.com/hotel/fr/mercure-rouen-champ-de-mars.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"Disposant d'une connexion Wi-Fi gratuite, l'hôtel Mercure Rouen Champ de Mars est situé à seulement 10 minutes de marche du centre-ville historique et de la cathédrale de Rouen. ",7.9,Rouen,49.43555756,1.10374242
113,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Urban Style de l'Europe,https://www.booking.com/hotel/fr/de-l-europe-rouen.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"L'Urban Style de l'Europe est situé dans le cœur historique de Rouen, à seulement 450 mètres de la cathédrale Notre-Dame et à 10 minutes à pied de la gare de Rouen-Orléans. ",7.9,Rouen,49.44115235,1.08923636
114,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Hôtel Céline - Hôtel de la Gare,https://www.booking.com/hotel/fr/hotel-celine.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"L'Hôtel Céline - Hôtel de la Gare se trouve dans une rue calme du centre-ville de Rouen, à 5 minutes à pied de la gare de Rouen-Rive-Droite. ",8.1,Rouen,49.44903352,1.09021068
115,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Le Vieux Carré,https://www.booking.com/hotel/fr/le-vieux-carre.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"L'hôtel Le Vieux Carré est situé dans le centre de Rouen, dans une zone piétonne, à seulement 850 mètres de la gare de Rouen-Rive-Droite. ",8.2,Rouen,49.44332714,1.09457396
116,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,ibis Rouen Centre Champ de Mars,https://www.booking.com/hotel/fr/ibis-rouen-champ-de-mars.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"L'hôtel ibis Rouen Champ de Mars est situé à seulement 10 minutes à pied du centre de Rouen et à 15 minutes de marche de la cathédrale. Il propose une réception ouverte 24h/24, un sauna et un hammam. ",8.2,Rouen,49.43572312,1.10273123
117,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Alive Hotel De Quebec,https://www.booking.com/hotel/fr/alive-hotel-de-quebec.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,L'Alive Hôtel de Québec vous accueille dans un quartier paisible au cœur de Rouen. ,8.4,Rouen,49.43783419,1.09725282
118,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Mercure Rouen Centre Cathédrale,https://www.booking.com/hotel/fr/mercure-rouen-centre.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"Le Mercure Rouen Centre Cathédrale propose des chambres climatisées dotées d'une télévision par satellite, d'une connexion Wi-Fi gratuite et d'une salle de bains privative dans le centre de Rouen, à...",8.2,Rouen,49.44117285,1.09517545
119,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Les Initiés,https://www.booking.com/hotel/fr/les-inities-rouen.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"Installé au cœur du centre historique de Rouen, l'établissement Les Initiés est situé à seulement 10 minutes à pied de la gare de Rouen-Rive-Droite et à 3 km du stade Kindarena. ",8.3,Rouen,49.44197641,1.09243892
120,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Best Western Plus Hotel de Dieppe 1880,https://www.booking.com/hotel/fr/bestwesternhoteldedieppe.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,Le Best Western Plus Hotel de Dieppe 1880 est célèbre en Normandie pour sa spécialité appelée « Caneton à la Presse ». ,8.7,Rouen,49.44834821,1.09349504
121,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,Best Western Plus Hotel Litteraire Gustave Flaubert,https://www.booking.com/hotel/fr/hotellitterairegustaveflaubert.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"Situé dans le centre historique de Rouen, à 3 km du Kindarena, le Best Western Plus Hotel Litteraire Gustave Flaubert propose des hébergements à la décoration inspirée par l’œuvre littéraire de...",8.6,Rouen,49.44306423,1.08660311
122,5,Rouen,49.4404591,1.0939658,9.99,4.05,1.52,2.5,1.87,1.0,3.37,3.4714285714285715,"Hôtel de Bourgtheroulde, Autograph Collection",https://www.booking.com/hotel/fr/de-bourgtheroulde.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1462807&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=0dc74ee74573012c&srepoch=1641121999&from=searchresults#hotelTmpl,"Ce boutique hôtel vous accueille dans le centre historique de Rouen, à côté du Gros-Horloge et à 2 km de la salle omnisports Kindarena. ",8.6,Rouen,49.442178,1.088876
123,6,Paris,48.8588897,2.3200410217200766,10.51,11.46,1.49,3.95,4.05,1.67,3.88,5.2871428571428565,Europe Saint Severin-Paris Notre Dame,https://www.booking.com/hotel/fr/europesaintseverin.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=40d04ee722490202&srepoch=1641122000&from=searchresults#hotelTmpl,"L'hôtel Europe Saint-Séverin Paris Notre-Dame vous accueille dans le centre de Paris, à seulement 350 mètres de Notre-Dame. Il propose des chambres insonorisées avec une télévision par satellite. ",8.6,Paris,48.8527014,2.34428041
124,6,Paris,48.8588897,2.3200410217200766,10.51,11.46,1.49,3.95,4.05,1.67,3.88,5.2871428571428565,Hôtel de Roubaix,https://www.booking.com/hotel/fr/de-roubaix.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=40d04ee722490202&srepoch=1641122000&from=searchresults#hotelTmpl,"Situé au cœur du IIIème arrondissement de Paris, à seulement 300 mètres du musée des Arts et Métiers, cet hôtel propose une connexion Wi-Fi gratuite. ",8.9,Paris,48.86549421,2.35293902
125,6,Paris,48.8588897,2.3200410217200766,10.51,11.46,1.49,3.95,4.05,1.67,3.88,5.2871428571428565,1er Etage Marais,https://www.booking.com/hotel/fr/1er-etage.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=40d04ee722490202&srepoch=1641122000&from=searchresults#hotelTmpl,"Situé dans le quartier du Marais, à 10 minutes à pied de l'Ile de la Cité et de la cathédrale Notre-Dame, le 1er Etage Marais est un hôtel de style moderne situé au 1er étage d'un immeuble du XVIIème...",9.0,Paris,48.85866488,2.35486686
126,6,Paris,48.8588897,2.3200410217200766,10.51,11.46,1.49,3.95,4.05,1.67,3.88,5.2871428571428565,Hôtel du Levant,https://www.booking.com/hotel/fr/du-levant.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=40d04ee722490202&srepoch=1641122000&from=searchresults#hotelTmpl,"L'Hôtel du Levant est un établissement de charme à la gestion familiale qui vous accueille à Paris, dans le très animé Quartier latin, à seulement 3 minutes à pied de la Seine et de la cathédrale...",8.6,Paris,48.85226934,2.34440088
127,6,Paris,48.8588897,2.3200410217200766,10.51,11.46,1.49,3.95,4.05,1.67,3.88,5.2871428571428565,Sinner Paris,https://www.booking.com/hotel/fr/sinner-paris.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=40d04ee722490202&srepoch=1641122000&from=searchresults#hotelTmpl,Le Sinner Paris propose un hébergement 5 étoiles atypique dans le quartier central et branché du Marais. Les vitraux et les lanternes confèrent à cet hôtel une atmosphère intimiste. ,8.8,Paris,48.863078,2.35806
128,6,Paris,48.8588897,2.3200410217200766,10.51,11.46,1.49,3.95,4.05,1.67,3.88,5.2871428571428565,Novotel Paris Les Halles,https://www.booking.com/hotel/fr/novotel-paris-les-halles.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=40d04ee722490202&srepoch=1641122000&from=searchresults#hotelTmpl,"Le Novotel Paris Les Halles est implanté en plein cœur de Paris. Vous pourrez faire du shopping dans les quartiers voisins de la rue de Rivoli, du boulevard Haussmann ou de la rue du Faubourg...",8.7,Paris,48.86071368,2.34652787
129,6,Paris,48.8588897,2.3200410217200766,10.51,11.46,1.49,3.95,4.05,1.67,3.88,5.2871428571428565,Hôtel de Joséphine BONAPARTE,https://www.booking.com/hotel/fr/josephine-bonaparte.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=40d04ee722490202&srepoch=1641122000&from=searchresults#hotelTmpl,"Occupant un couvent du XVIIe siècle, l'Hôtel de Joséphine BONAPARTE est situé au cœur du quartier historique du Marais, dans le centre de Paris. ",9.0,Paris,48.8555021,2.36205451
130,6,Paris,48.8588897,2.3200410217200766,10.51,11.46,1.49,3.95,4.05,1.67,3.88,5.2871428571428565,Hôtel Henri IV Rive Gauche,https://www.booking.com/hotel/fr/henri-4.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=40d04ee722490202&srepoch=1641122000&from=searchresults#hotelTmpl,"Cet hôtel est installé sur la rive gauche de Paris, à 350 mètres de la cathédrale Notre-Dame et à 25 minutes à pied des musées du Louvre et d'Orsay. ",8.7,Paris,48.85190886,2.34628983
131,6,Paris,48.8588897,2.3200410217200766,10.51,11.46,1.49,3.95,4.05,1.67,3.88,5.2871428571428565,Hôtel Du Jeu De Paume,https://www.booking.com/hotel/fr/du-jeu-de-paume.fr.html?label=fr-85Sbyi2evytni3mHZEi6UgS267492169156%3Apl%3Ata%3Ap1%3Ap22.563.000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056586%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9Ye7BFAsTyVd6vvamF_no64o&sid=02b206a84eecccc147910770df8a2890&aid=376366&ucfs=1&arphpl=1&dest_id=-1456928&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Bdistance%3D1000&srpvid=40d04ee722490202&srepoch=1641122000&from=searchresults#hotelTmpl,"L'Hôtel Du Jeu De Paume propose des chambres contemporaines dotées d'une salle de bains privative sur la célèbre île Saint-Louis, à 5 minutes de marche de la cathédrale Notre-Dame. ",8.8,Paris,48.85203868,2.35614046
